species,mass_kg,gait_type,target_speed_m/s,stiffness_Nm/rad,stiffness_normalised,return_status,unified_return_status,solver_success,iter_count,cost_total,cost_acceleration,cost_COT,stride_period_s,stride_length_m,achieved_avg_speed_m/s,n_phases,n_stance_phases,total_stance_time_s,flight_time_s,spine_peak_deg,spine_min_deg,spine_ROM_deg,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,notes
horse,545.18,transverse,12,598.903,1.09854,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,204.389,0.832131,203.557,0.474796,5.69755,12,8,7,0.251242,0.223554,44.9998,-8.91559,53.9154,0.143746,0.152167,0.204836,0.172226,NaN
horse,545.18,transverse,12,689.574,1.26486,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,8,207.07,0.825644,206.244,0.474144,5.68972,12,8,7,0.251227,0.222917,44.3113,-8.37243,52.6838,0.14405,0.152492,0.205018,0.172141,NaN
horse,545.18,transverse,12,793.972,1.45635,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,51,208.02,0.818585,207.201,0.473628,5.68353,12,8,7,0.251463,0.222165,44.9998,-7.6994,52.6992,0.142419,0.153684,0.205875,0.171371,NaN
horse,545.18,transverse,12,914.176,1.67683,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,8,211.21,0.813446,210.397,0.472925,5.6751,12,8,7,0.251405,0.22152,43.962,-7.45457,51.4166,0.142745,0.154047,0.205964,0.171302,NaN
horse,545.18,transverse,12,1052.58,1.9307,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,41,212.191,0.829919,211.361,0.474216,5.69059,12,8,7,0.251687,0.222529,40.7788,-7.36823,48.147,0.139977,0.156654,0.204659,0.1694,NaN
horse,545.18,transverse,12,1211.93,2.223,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,132,211.003,0.889549,210.114,0.496164,5.95397,12,8,7,0.274499,0.221665,34.7618,-13.8226,48.5844,0.152282,0.162051,0.194122,0.165715,NaN
horse,545.18,transverse,12,1395.41,2.55955,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,58,209.233,0.949419,208.283,0.515659,6.18791,12,8,7,0.286807,0.228852,30.6789,-20.9342,51.613,0.157215,0.159631,0.187319,0.168386,NaN
horse,545.18,transverse,12,1606.67,2.94705,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,53,207.82,0.964853,206.855,0.520846,6.25016,12,8,7,0.288161,0.232685,30.7065,-21.8274,52.534,0.156226,0.158767,0.187474,0.165985,NaN
horse,545.18,transverse,12,1849.92,3.39322,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,206.289,0.960617,205.328,0.523278,6.27933,12,8,7,0.289062,0.234216,30.3865,-22.0042,52.3907,0.15576,0.15813,0.188003,0.165175,NaN
horse,545.18,transverse,12,2129.99,3.90694,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,36,204.525,0.954304,203.57,0.528516,6.34219,12,8,7,0.292272,0.236244,30.7969,-21.6733,52.4702,0.158699,0.156638,0.187597,0.163596,NaN
horse,545.18,transverse,12,2452.46,4.49843,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,202.572,0.935901,201.636,0.530222,6.36266,12,8,7,0.292881,0.237341,29.9018,-21.4705,51.3723,0.159052,0.155601,0.18763,0.163254,NaN
horse,545.18,transverse,12,2823.75,5.17947,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,200.399,0.91403,199.485,0.534465,6.41358,12,8,7,0.295719,0.238745,30.8026,-21.0394,51.842,0.162819,0.152968,0.187188,0.162586,NaN
horse,545.18,transverse,12,3251.25,5.96362,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,198.328,0.888607,197.439,0.53517,6.42204,12,8,7,0.295905,0.239265,29.8711,-21.1637,51.0348,0.163286,0.151655,0.187467,0.162859,NaN
horse,545.18,transverse,12,3743.47,6.86649,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,52,196.215,0.867928,195.347,0.536563,6.43875,12,8,7,0.297692,0.238871,29.976,-20.4235,50.3995,0.165494,0.149753,0.187759,0.163629,NaN
horse,545.18,transverse,12,4310.22,7.90604,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,48,194.302,0.829265,193.472,0.53644,6.43728,12,8,7,0.297562,0.238878,29.2043,-19.4416,48.6458,0.165401,0.148807,0.1879,0.16444,NaN
horse,545.18,transverse,12,4962.76,9.10298,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,46,192.484,0.790411,191.693,0.535219,6.42263,12,8,7,0.296857,0.238363,28.0742,-17.9917,46.0659,0.16496,0.148299,0.18812,0.16537,NaN
horse,545.18,transverse,12,5714.1,10.4811,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,37,190.785,0.748618,190.036,0.533708,6.40449,12,8,7,0.295411,0.238297,26.4872,-16.3751,42.8623,0.16393,0.14778,0.187889,0.166329,NaN
horse,545.18,transverse,12,6579.19,12.0679,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,189.204,0.711459,188.492,0.532059,6.3847,12,8,7,0.293822,0.238237,24.6912,-14.7322,39.4234,0.16272,0.147472,0.18756,0.167256,NaN
horse,545.18,transverse,12,7575.25,13.895,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,187.753,0.6797,187.073,0.530443,6.36531,12,8,7,0.292225,0.238217,22.8823,-13.1112,35.9935,0.161499,0.147278,0.187256,0.16799,NaN
horse,545.18,transverse,12,8722.11,15.9986,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,33,186.458,0.652587,185.805,0.528328,6.33993,12,8,7,0.290761,0.237567,21.0832,-11.7543,32.8375,0.160774,0.147028,0.186672,0.169434,NaN
horse,545.18,transverse,12,10042.6,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,185.311,0.629055,184.682,0.526604,6.31925,12,8,7,0.289226,0.237378,19.2422,-10.3154,29.5576,0.160013,0.146682,0.185946,0.170526,NaN
horse,545.18,transverse,12,11563,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,35,184.283,0.608732,183.675,0.524843,6.29812,12,8,7,0.28769,0.237154,17.4449,-9.07107,26.5159,0.159287,0.146535,0.185156,0.171486,NaN
horse,545.18,transverse,12,13313.6,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,183.368,0.593238,182.775,0.523529,6.28235,12,8,7,0.286653,0.236876,15.7638,-7.95623,23.72,0.158718,0.146339,0.184703,0.172387,NaN
horse,545.18,transverse,12,15329.2,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,182.552,0.57925,181.973,0.522238,6.26685,12,8,7,0.28587,0.236367,14.1813,-6.96301,21.1443,0.158358,0.146096,0.184331,0.1735,NaN
horse,545.18,transverse,12,17650,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,181.836,0.567057,181.269,0.521022,6.25226,12,8,7,0.285074,0.235948,12.6873,-6.0996,18.7869,0.157946,0.145941,0.183983,0.174441,NaN
horse,545.18,transverse,12,20322.1,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,31,181.204,0.55468,180.649,0.519691,6.2363,12,8,7,0.284734,0.234957,11.3294,-5.38375,16.7132,0.157928,0.145958,0.183907,0.175552,NaN
horse,545.18,transverse,12,23398.8,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,180.649,0.544742,180.104,0.514835,6.17802,12,8,7,0.281694,0.233141,10.0712,-4.68211,14.7533,0.157923,0.146691,0.182182,0.176901,NaN
horse,545.18,transverse,12,26941.2,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,29,180.145,0.530847,179.614,0.512813,6.15376,12,8,7,0.281564,0.231249,8.94873,-4.11923,13.068,0.158516,0.147551,0.182095,0.177896,NaN
horse,545.18,transverse,12,31020,56.8987,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,179.73,0.522058,179.208,0.511489,6.13787,12,8,7,0.281308,0.230181,7.98058,-3.63997,11.6206,0.15883,0.147657,0.181923,0.178874,NaN
horse,545.18,transverse,12,35716.3,65.5129,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,179.396,0.514767,178.881,0.510487,6.12585,12,8,7,0.280696,0.229791,7.1207,-3.21712,10.3378,0.158787,0.147693,0.181671,0.179244,NaN
horse,545.18,transverse,12,41123.6,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,179.12,0.506527,178.613,0.509233,6.1108,12,8,7,0.280929,0.228304,6.36042,-2.82406,9.18448,0.159257,0.14807,0.181734,0.180434,NaN
horse,545.18,transverse,12,47349.5,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,16,178.906,0.499434,178.406,0.508121,6.09745,12,8,7,0.280762,0.227359,5.68484,-2.48623,8.17107,0.159526,0.148478,0.181615,0.181028,NaN
horse,545.18,transverse,12,54518,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,178.735,0.493767,178.241,0.507196,6.08635,12,8,7,0.280491,0.226704,5.06852,-2.17555,7.24406,0.159776,0.148785,0.181371,0.181394,NaN
horse,545.18,transverse,15,54.518,0.1,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,146,252.62,1.17953,251.441,0.474294,7.11441,15,8,7,0.21389,0.260404,41.256,-7.17373,48.4297,0.126504,0.125576,0.175516,0.149873,NaN
horse,545.18,transverse,15,62.7718,0.11514,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,44,252.377,1.17827,251.199,0.477039,7.15559,15,8,7,0.211537,0.265502,41.3383,-6.37839,47.7167,0.125776,0.123798,0.172656,0.146984,NaN
horse,545.18,transverse,15,72.2751,0.132571,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,50,252.53,1.18524,251.345,0.476338,7.14507,15,8,7,0.211099,0.265239,41.5961,-6.33529,47.9314,0.125961,0.123539,0.173028,0.146604,NaN
horse,545.18,transverse,15,83.2173,0.152642,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,37,252.788,1.18712,251.601,0.476024,7.14036,15,8,7,0.210771,0.265253,41.6841,-6.28934,47.9735,0.126044,0.12341,0.173007,0.146356,NaN
horse,545.18,transverse,15,95.816,0.175751,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,31,253.093,1.18885,251.904,0.475651,7.13477,15,8,7,0.210464,0.265187,41.7483,-6.24332,47.9916,0.126143,0.123406,0.172968,0.146102,NaN
horse,545.18,transverse,15,110.322,0.202359,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,35,253.446,1.18907,252.257,0.475515,7.13273,15,8,7,0.2104,0.265115,41.8002,-6.20218,48.0024,0.126179,0.123441,0.172934,0.146092,NaN
horse,545.18,transverse,15,127.024,0.232995,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,38,253.825,1.18901,252.636,0.475363,7.13045,15,8,7,0.210283,0.26508,41.8724,-6.15114,48.0236,0.12622,0.123437,0.172862,0.146065,NaN
horse,545.18,transverse,15,146.255,0.26827,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,64,254.221,1.17945,253.042,0.476004,7.14005,15,8,7,0.210074,0.265929,42.0547,-5.88877,47.9434,0.126049,0.123047,0.172277,0.146005,NaN
horse,545.18,transverse,15,168.398,0.308884,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,37,254.617,1.1762,253.441,0.476197,7.14296,15,8,7,0.20981,0.266387,42.2269,-5.64276,47.8696,0.125998,0.122617,0.17228,0.145698,NaN
horse,545.18,transverse,15,193.892,0.355648,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,255.077,1.17408,253.903,0.476211,7.14316,15,8,7,0.20956,0.26665,42.3006,-5.48719,47.7878,0.125995,0.122381,0.172248,0.145428,NaN
horse,545.18,transverse,15,223.247,0.409492,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,255.589,1.17359,254.415,0.476811,7.15216,15,8,7,0.209222,0.267588,42.3216,-5.24516,47.5667,0.125836,0.12198,0.171881,0.144934,NaN
horse,545.18,transverse,15,257.045,0.471487,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,40,256.09,1.17274,254.917,0.47669,7.15035,15,8,7,0.20811,0.26858,42.6118,-4.81386,47.4257,0.125868,0.120699,0.171836,0.144039,NaN
horse,545.18,transverse,15,295.961,0.542867,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,43,256.697,1.17402,255.523,0.47642,7.1463,15,8,7,0.206985,0.269435,42.8105,-4.59082,47.4013,0.125941,0.11943,0.172028,0.143002,NaN
horse,545.18,transverse,15,340.768,0.625055,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,46,257.36,1.17908,256.181,0.476109,7.14164,15,8,7,0.204865,0.271244,44.0547,-4.92682,48.9815,0.126021,0.118746,0.169322,0.142222,NaN
horse,545.18,transverse,15,392.358,0.719686,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,18,258.631,1.17821,257.453,0.475836,7.13753,15,8,7,0.204795,0.271041,43.7808,-4.63362,48.4144,0.126172,0.118863,0.169321,0.142261,NaN
horse,545.18,transverse,15,451.76,0.828643,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,9,259.851,1.17905,258.672,0.475525,7.13288,15,8,7,0.20472,0.270805,43.5122,-4.50966,48.0218,0.126215,0.118994,0.169305,0.142255,NaN
horse,545.18,transverse,15,520.154,0.954096,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,48,259.882,1.17473,258.708,0.477001,7.15502,15,8,7,0.204764,0.272237,43.7107,-4.70302,48.4137,0.125786,0.118592,0.168778,0.141903,NaN
horse,545.18,transverse,15,598.903,1.09854,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,261.021,1.17737,259.844,0.476929,7.15394,15,8,7,0.204754,0.272175,43.494,-4.75388,48.2478,0.125827,0.118752,0.168731,0.141881,NaN
horse,545.18,transverse,15,689.574,1.26486,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,11,262.818,1.17755,261.64,0.476644,7.14966,15,8,7,0.204701,0.271943,43.1408,-4.59819,47.739,0.125984,0.118868,0.168709,0.141919,NaN
horse,545.18,transverse,15,793.972,1.45635,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,32,263.416,1.17518,262.241,0.478243,7.17365,15,8,7,0.204723,0.27352,43.1265,-4.76508,47.8916,0.125459,0.118803,0.167901,0.141369,NaN
horse,545.18,transverse,15,914.176,1.67683,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,264.979,1.17597,263.803,0.47859,7.17885,15,8,7,0.204786,0.273804,42.4248,-4.83146,47.2563,0.125371,0.118965,0.167699,0.141234,NaN
horse,545.18,transverse,15,1052.58,1.9307,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,37,265.983,1.17607,264.807,0.487681,7.31522,15,8,7,0.20537,0.282311,40.8782,-5.10259,45.9808,0.123031,0.116832,0.166409,0.137875,NaN
horse,545.18,transverse,15,1211.93,2.223,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,8,270.593,1.16777,269.425,0.486836,7.30254,15,8,7,0.20563,0.281206,39.876,-4.47473,44.3508,0.124082,0.117268,0.166626,0.138278,NaN
horse,545.18,transverse,15,1395.41,2.55955,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,270.765,1.17128,269.593,0.487949,7.31924,15,8,7,0.205837,0.282112,37.6363,-4.98834,42.6246,0.12391,0.117252,0.166305,0.138253,NaN
horse,545.18,transverse,15,1606.67,2.94705,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,46,271.479,1.18384,270.295,0.48879,7.33184,15,8,7,0.205816,0.282973,34.5352,-5.96934,40.5045,0.123043,0.117228,0.166192,0.137754,NaN
horse,545.18,transverse,15,1849.92,3.39322,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,274.875,1.17423,273.701,0.488785,7.33178,15,8,7,0.206109,0.282676,33.6983,-5.4606,39.1589,0.123511,0.11747,0.166132,0.137998,NaN
horse,545.18,transverse,15,2129.99,3.90694,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,28,276.314,1.1797,275.134,0.488961,7.33442,15,8,7,0.206067,0.282894,32.0615,-5.77745,37.8389,0.123385,0.117754,0.166033,0.138023,NaN
horse,545.18,transverse,15,2452.46,4.49843,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,6,281.019,1.17983,279.839,0.488028,7.32043,15,8,7,0.205928,0.282101,30.9625,-5.87907,36.8415,0.124431,0.117842,0.166181,0.138616,NaN
horse,545.18,transverse,15,2823.75,5.17947,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,283.565,1.17889,282.386,0.487922,7.31883,15,8,7,0.206068,0.281853,29.1439,-5.98795,35.1319,0.124739,0.117996,0.166143,0.138695,NaN
horse,545.18,transverse,15,3251.25,5.96362,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,8,285.627,1.17779,284.449,0.487968,7.31952,15,8,7,0.206221,0.281748,27.2118,-6.18287,33.3947,0.124923,0.118111,0.166043,0.138722,NaN
horse,545.18,transverse,15,3743.47,6.86649,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,9,288.899,1.19572,287.703,0.487865,7.31797,15,8,7,0.206218,0.281647,25.0606,-5.93651,30.9971,0.125611,0.118568,0.166272,0.138203,NaN
horse,545.18,transverse,15,4310.22,7.90604,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,7,290.696,1.18986,289.506,0.487976,7.31963,15,8,7,0.206359,0.281617,23.0178,-6.02037,29.0382,0.12583,0.118641,0.166092,0.138277,NaN
horse,545.18,transverse,15,4962.76,9.10298,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,66,259.648,1.16819,258.48,0.523427,7.85141,15,8,7,0.220213,0.303215,14.5178,-19.2805,33.7984,0.118006,0.119525,0.166792,0.132856,NaN
horse,545.18,transverse,15,5714.1,10.4811,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,259.153,1.15067,258.002,0.522617,7.83926,15,8,7,0.219788,0.302829,13.5729,-17.2656,30.8385,0.118457,0.119421,0.166478,0.133122,NaN
horse,545.18,transverse,15,6579.19,12.0679,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,253.342,1.12796,252.214,0.522478,7.83717,15,8,7,0.221198,0.30128,14.6835,-16.988,31.6715,0.118148,0.12034,0.16609,0.134073,NaN
horse,545.18,transverse,15,7575.25,13.895,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,52,247.567,1.11011,246.456,0.518508,7.77762,15,8,7,0.22333,0.295178,17.6185,-15.1101,32.7287,0.119288,0.124501,0.166445,0.1362,NaN
horse,545.18,transverse,15,8722.11,15.9986,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,63,244.136,1.08284,243.053,0.515634,7.73451,15,8,7,0.224065,0.291569,18.2958,-13.0734,31.3692,0.120782,0.125557,0.166922,0.137643,NaN
horse,545.18,transverse,15,10042.6,18.4207,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,240.664,1.04499,239.619,0.513391,7.70086,15,8,7,0.225878,0.287513,19.2054,-10.964,30.1694,0.121459,0.128193,0.167442,0.139855,NaN
horse,545.18,transverse,15,11563,21.2095,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,239.167,1.02314,238.144,0.514321,7.71482,15,8,7,0.226725,0.287596,17.996,-9.83345,27.8295,0.124716,0.127461,0.166518,0.141179,NaN
horse,545.18,transverse,15,13313.6,24.4205,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,236.539,0.99294,235.546,0.51322,7.6983,15,8,7,0.226727,0.286493,16.4835,-8.65445,25.138,0.124417,0.127317,0.165542,0.141448,NaN
horse,545.18,transverse,15,15329.2,28.1177,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,58,234.005,0.974975,233.03,0.511381,7.67071,15,8,7,0.227855,0.283526,15.8933,-7.32213,23.2155,0.125939,0.128576,0.165209,0.143174,NaN
horse,545.18,transverse,15,17650,32.3746,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,17,232.766,0.959511,231.806,0.510611,7.65917,15,8,7,0.227383,0.283228,14.5188,-6.40158,20.9204,0.12609,0.128122,0.164791,0.143935,NaN
horse,545.18,transverse,15,20322.1,37.2759,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,231.07,0.948072,230.122,0.507515,7.61273,15,8,7,0.227106,0.280409,13.8049,-5.57539,19.3803,0.126482,0.128954,0.164457,0.145974,NaN
horse,545.18,transverse,15,23398.8,42.9193,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,229.801,0.944158,228.857,0.507584,7.61376,15,8,7,0.227178,0.280406,12.5378,-5.03251,17.5703,0.126545,0.128249,0.164009,0.14699,NaN
horse,545.18,transverse,15,26941.2,49.4171,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,229.239,0.932438,228.306,0.507603,7.61404,15,8,7,0.226854,0.280749,11.1572,-4.39288,15.5501,0.126617,0.127684,0.163745,0.147229,NaN
horse,545.18,transverse,15,31020,56.8987,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,24,228.673,0.921582,227.752,0.507617,7.61425,15,8,7,0.226596,0.281021,9.95379,-3.84439,13.7982,0.126558,0.127171,0.163451,0.147451,NaN
horse,545.18,transverse,15,35716.3,65.5129,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,228.083,0.911561,227.171,0.506915,7.60373,15,8,7,0.226039,0.280876,8.89318,-3.40637,12.2996,0.126518,0.126767,0.163045,0.147967,NaN
horse,545.18,transverse,15,41123.6,75.4312,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,227.918,0.903752,227.014,0.506708,7.60062,15,8,7,0.22578,0.280928,7.87352,-2.98028,10.8538,0.126665,0.126399,0.162805,0.148197,NaN
horse,545.18,transverse,15,47349.5,86.8511,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,23,227.711,0.898546,226.813,0.506555,7.59832,15,8,7,0.225321,0.281233,6.98969,-2.60354,9.59323,0.126801,0.12602,0.162507,0.148524,NaN
horse,545.18,transverse,15,54518,100,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,25,227.606,0.891325,226.715,0.506268,7.59401,15,8,7,0.225155,0.281113,6.16025,-2.28113,8.44139,0.126822,0.125788,0.162293,0.148669,NaN
